"site_id","name","state","climreg","lon","lat","year","month","date","tmin_c","tmax_c","prec_mm"
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,1,"2016-01-01",21,31,234.21875
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,1,"2016-01-01",24,30,232.899993896484
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,1,"2016-01-01",21.75,29.5,386.09375
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,1,"2016-01-01",21.0625,32.4375,210.006256103516
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,1,"2016-01-01",18.1875,26.4375,302.050018310547
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,1,"2016-01-01",21,31.8125,355.893737792969
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,1,"2016-01-01",17.75,28,403.631256103516
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,2,"2016-02-01",22,31,396.181243896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,2,"2016-02-01",21.1875,31,204.893753051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,2,"2016-02-01",23.9333324432373,31,120.159996032715
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,2,"2016-02-01",19.75,31.0625,136.743743896484
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,2,"2016-02-01",21,33.3125,32.2249984741211
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,2,"2016-02-01",18.3125,28.0625,199.243743896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,2,"2016-02-01",21.375,33.8125,28.9937496185303
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,2,"2016-02-01",18.25,30.4375,117.418746948242
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,3,"2016-03-01",23,31.25,515.112487792969
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,3,"2016-03-01",19,30,132.118743896484
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,3,"2016-03-01",24,31.466667175293,182.720001220703
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,3,"2016-03-01",22.5,30.75,230.193756103516
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,3,"2016-03-01",21,33.5,35.0125007629395
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,3,"2016-03-01",17.6875,27,191.387496948242
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,3,"2016-03-01",21.625,33,68.1937484741211
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,3,"2016-03-01",17.75,29.375,124.856246948242
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,4,"2016-04-01",23.0625,32,421.756256103516
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,4,"2016-04-01",20,32,84.375
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,4,"2016-04-01",23,31,254.360000610352
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,4,"2016-04-01",22.1875,32.375,66.6999969482422
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,4,"2016-04-01",20.875,33,7.51875019073486
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,4,"2016-04-01",16.1875,27,14.25
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,4,"2016-04-01",19.625,32.875,43.4937515258789
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,4,"2016-04-01",16.4375,29.375,51.8875007629395
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,5,"2016-05-01",24,32,262.924987792969
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,5,"2016-05-01",15,25,134.962493896484
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,5,"2016-05-01",23,31,88.6866683959961
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,5,"2016-05-01",21.5625,33.1875,47.75
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,5,"2016-05-01",19,31.8125,23.7000007629395
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,5,"2016-05-01",13.1875,21.75,64.6812515258789
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,5,"2016-05-01",17.4375,30,16.1937503814697
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,5,"2016-05-01",14.3125,26.75,10.6125001907349
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,6,"2016-06-01",23,32.0625,171.237503051758
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,6,"2016-06-01",12,24,45.5999984741211
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,6,"2016-06-01",22,31.2000007629395,38.1333351135254
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,6,"2016-06-01",20.5,33.375,66.65625
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,6,"2016-06-01",18,31,5.79374980926514
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,6,"2016-06-01",10.25,19.875,138.243743896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,6,"2016-06-01",15.125,27.4375,37.7999992370605
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,6,"2016-06-01",11.75,24.6875,39.2437515258789
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,7,"2016-07-01",23,32.5,103.15625
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,7,"2016-07-01",13.125,28,35.0687484741211
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,7,"2016-07-01",22,31,4.82000017166138
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,7,"2016-07-01",19.4375,34.5,4.83125019073486
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,7,"2016-07-01",17.875,31,1.33124995231628
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,7,"2016-07-01",10.3125,22.0625,3.5
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,7,"2016-07-01",14.875,28.3125,8.98124980926514
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,7,"2016-07-01",12,25.9375,1.875
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,8,"2016-08-01",23,33,60.4749984741211
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,8,"2016-08-01",16,29.5625,64.0999984741211
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,8,"2016-08-01",22,31.466667175293,3.8733332157135
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,8,"2016-08-01",20.5,36.4375,35.3312492370605
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,8,"2016-08-01",18,31.8125,2.34999990463257
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,8,"2016-08-01",11.75,22.8125,51.6124992370605
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,8,"2016-08-01",16.4375,29.6875,6.53125
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,8,"2016-08-01",12.75,27.6875,4.29374980926514
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,9,"2016-09-01",23,32.9375,40.4812507629395
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,9,"2016-09-01",16,29.125,69.8499984741211
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,9,"2016-09-01",23.1333332061768,31.466667175293,4.57333326339722
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,9,"2016-09-01",21.625,34.5,73.21875
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,9,"2016-09-01",19.125,33.0625,5.8125
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,9,"2016-09-01",13,24,29.8187503814697
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,9,"2016-09-01",18.625,31,38.3375015258789
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,9,"2016-09-01",15.3125,29.4375,70.4312515258789
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,10,"2016-10-01",24,33.8125,62.2249984741211
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,10,"2016-10-01",18,30,166.818756103516
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,10,"2016-10-01",23.9333324432373,32,2.30666661262512
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,10,"2016-10-01",21.1875,33.75,91.4875030517578
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,10,"2016-10-01",21,34.9375,7.75
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,10,"2016-10-01",14,24,139.206253051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,10,"2016-10-01",20.25,31,63.4124984741211
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,10,"2016-10-01",17.25,28.5,81.90625
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,11,"2016-11-01",23,32.4375,49.1312484741211
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,11,"2016-11-01",19,30.625,111.956245422363
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,11,"2016-11-01",24,31.8666667938232,7.00666666030884
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,11,"2016-11-01",21.0625,32.5,132.03125
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,11,"2016-11-01",21,35,25.6875
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,11,"2016-11-01",15.625,25,138.006256103516
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,11,"2016-11-01",20.3125,30.8125,215.743743896484
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,11,"2016-11-01",17,27.3125,259
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2016,12,"2016-12-01",23,32,272.212493896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2016,12,"2016-12-01",20,30.375,217.625
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2016,12,"2016-12-01",24.9333324432373,32,51.1333312988281
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2016,12,"2016-12-01",20.9375,31,92.40625
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2016,12,"2016-12-01",21,34.1875,39.3812522888184
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2016,12,"2016-12-01",17,27.25,115.925003051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2016,12,"2016-12-01",20.3125,32.25,163.287506103516
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2016,12,"2016-12-01",17.6875,29.0625,252.918746948242
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,1,"2017-01-01",22,31,434.931243896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,1,"2017-01-01",21,31,192.012496948242
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,1,"2017-01-01",24,31.7999992370605,61.1800003051758
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,1,"2017-01-01",21.5,30.5,247.862503051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,1,"2017-01-01",21,34.125,11.40625
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,1,"2017-01-01",19,27.9375,264.174987792969
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,1,"2017-01-01",20.5625,33.875,69.8249969482422
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,1,"2017-01-01",17.8125,29.6875,127.681251525879
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,2,"2017-02-01",22,31,418.537506103516
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,2,"2017-02-01",20.5625,31.125,180.506256103516
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,2,"2017-02-01",24,31.3333339691162,299.639984130859
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,2,"2017-02-01",20.75,29.5625,376.825012207031
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,2,"2017-02-01",21,33.4375,65.2624969482422
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,2,"2017-02-01",18.5,28.25,91.59375
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,2,"2017-02-01",21.875,32.3125,116.90625
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,2,"2017-02-01",17.75,29.3125,144.712493896484
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,3,"2017-03-01",22,31,445.087493896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,3,"2017-03-01",20,31,128.850006103516
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,3,"2017-03-01",24,30.3999996185303,332.113342285156
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,3,"2017-03-01",21.5,30.5,219.862503051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,3,"2017-03-01",20.5,33,50.6875
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,3,"2017-03-01",17,26.5,122.862503051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,3,"2017-03-01",20.875,32.4375,86.1374969482422
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,3,"2017-03-01",17,29.1875,125.668754577637
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,4,"2017-04-01",22.25,31,337.212493896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,4,"2017-04-01",17.8125,28.9375,115.862503051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,4,"2017-04-01",23,30.1333332061768,288.666656494141
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,4,"2017-04-01",21.5,31.5,188.875
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,4,"2017-04-01",20,32,48.25
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,4,"2017-04-01",15.6875,23.75,91.0687484741211
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,4,"2017-04-01",19.25,30.8125,44.4249992370605
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,4,"2017-04-01",16.0625,27.375,60.8312492370605
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,5,"2017-05-01",23,31.875,213.462493896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,5,"2017-05-01",17.875,28,117.650001525879
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,5,"2017-05-01",23,30.9333324432373,141.033325195312
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,5,"2017-05-01",21.5,32.5625,61.78125
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,5,"2017-05-01",19.75,31,7.82499980926514
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,5,"2017-05-01",14.3125,22.25,90.4812469482422
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,5,"2017-05-01",18,29,56.7999992370605
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,5,"2017-05-01",14.625,26.0625,43.7125015258789
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,6,"2017-06-01",23,32,148.006256103516
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,6,"2017-06-01",15,27,47.3375015258789
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,6,"2017-06-01",23,30.3333339691162,44.533332824707
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,6,"2017-06-01",20.5,33.5,44.3499984741211
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,6,"2017-06-01",19,30.5625,9.83125019073486
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,6,"2017-06-01",12.3125,22,44.46875
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,6,"2017-06-01",16,28.625,20.8812503814697
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,6,"2017-06-01",12.75,25.6875,19.5062503814697
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,7,"2017-07-01",23,32.6875,57.3125
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,7,"2017-07-01",14,28.0625,29.6437492370605
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,7,"2017-07-01",23,29.9333324432373,73.1333312988281
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,7,"2017-07-01",18.875,33.5,1.83749997615814
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,7,"2017-07-01",18,29,2.82500004768372
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,7,"2017-07-01",9.75,20.875,3.70624995231628
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,7,"2017-07-01",14.0625,25.9375,17.0062503814697
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,7,"2017-07-01",10.5625,23.0625,3.59999990463257
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,8,"2017-08-01",23,33.9375,67.6750030517578
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,8,"2017-08-01",17,30,48.0875015258789
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,8,"2017-08-01",22,30.3333339691162,16.8466663360596
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,8,"2017-08-01",19.875,36.1875,24.1062507629395
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,8,"2017-08-01",18,30.8125,1.38125002384186
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,8,"2017-08-01",12.0625,22.25,38.78125
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,8,"2017-08-01",15.875,28.75,2.71250009536743
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,8,"2017-08-01",12.5625,26.9375,1.27499997615814
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,9,"2017-09-01",24,34,38.6375007629395
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,9,"2017-09-01",19,33,70.5
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,9,"2017-09-01",22.9333324432373,30,5.1399998664856
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,9,"2017-09-01",20.75,36.125,2.49375009536743
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,9,"2017-09-01",19,32,4.70624971389771
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,9,"2017-09-01",13,26.0625,35.2750015258789
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,9,"2017-09-01",18.0625,30.75,18.53125
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,9,"2017-09-01",14,29.0625,17.8875007629395
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,10,"2017-10-01",24,33.8125,53.7437515258789
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,10,"2017-10-01",18.9375,30,171.925003051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,10,"2017-10-01",23,31,6.11999988555908
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,10,"2017-10-01",21.5,35.1875,66.2312469482422
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,10,"2017-10-01",21,34.5,3.11249995231628
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,10,"2017-10-01",15,25.6875,141.71875
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,10,"2017-10-01",19.9375,32.625,69.5437469482422
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,10,"2017-10-01",17.0625,30.3125,103.349998474121
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,11,"2017-11-01",23,33,30.6062507629395
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,11,"2017-11-01",19,30,142.018753051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,11,"2017-11-01",24,31.8666667938232,6.66666650772095
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,11,"2017-11-01",21.0625,32.1875,193.981246948242
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,11,"2017-11-01",21,34.75,35.46875
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,11,"2017-11-01",15.375,25,129.862503051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,11,"2017-11-01",20.3125,30.125,132.581253051758
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,11,"2017-11-01",17,27.1875,167.850006103516
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2017,12,"2017-12-01",23,32,207.943756103516
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2017,12,"2017-12-01",21,31,243.574996948242
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2017,12,"2017-12-01",24.9333324432373,32,17.2066669464111
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2017,12,"2017-12-01",21,30.5,190.96875
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2017,12,"2017-12-01",21,34,25.09375
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2017,12,"2017-12-01",17,26.125,127.856246948242
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2017,12,"2017-12-01",20.6875,31.1875,193.324996948242
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2017,12,"2017-12-01",17.75,28.0625,310.668762207031
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2018,1,"2018-01-01",22,31,247.643753051758
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2018,1,"2018-01-01",20,29.875,225.831253051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2018,1,"2018-01-01",24,31.1333332061768,77.6866683959961
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2018,1,"2018-01-01",21.5,29.75,222.568756103516
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2018,1,"2018-01-01",21,33.6875,36.1312484741211
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2018,1,"2018-01-01",17.75,26.6875,221.800003051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2018,1,"2018-01-01",20.6875,33.375,113.137496948242
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2018,1,"2018-01-01",16.75,29.3125,192.675003051758
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2018,2,"2018-02-01",22,30,425.03125
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2018,2,"2018-02-01",19.3125,30,179.318756103516
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2018,2,"2018-02-01",24,30.2666664123535,226.306671142578
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2018,2,"2018-02-01",21,29.5,442.643737792969
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2018,2,"2018-02-01",21,32.875,132.381256103516
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2018,2,"2018-02-01",17.1875,26.125,132.875
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2018,2,"2018-02-01",21.1875,31.25,323.03125
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2018,2,"2018-02-01",17.75,28,324.71875
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2018,3,"2018-03-01",22.0625,31,380.375
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2018,3,"2018-03-01",20.5,31,144.306243896484
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2018,3,"2018-03-01",23.8666667938232,30.9333324432373,250.699996948242
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2018,3,"2018-03-01",21.5625,30.1875,360.556243896484
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2018,3,"2018-03-01",21,32.375,108.193748474121
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2018,3,"2018-03-01",17.8125,27.0625,188.112503051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2018,3,"2018-03-01",21,32.0625,169.212493896484
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2018,3,"2018-03-01",17.75,29.0625,212.818756103516
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2018,4,"2018-04-01",22,31,419.387512207031
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2018,4,"2018-04-01",19.125,31.3125,72.8187484741211
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2018,4,"2018-04-01",23,29.9333324432373,443.206665039062
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2018,4,"2018-04-01",21,30.5,259.912506103516
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2018,4,"2018-04-01",20,31,43.9124984741211
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2018,4,"2018-04-01",15.4375,25.5625,32.8562507629395
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2018,4,"2018-04-01",19,29.8125,90.1437530517578
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2018,4,"2018-04-01",15.4375,26.6875,59.3687515258789
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2018,5,"2018-05-01",23,31,265.28125
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2018,5,"2018-05-01",16.75,29,102.21875
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2018,5,"2018-05-01",23,30,178.813339233398
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2018,5,"2018-05-01",20.5625,32.25,42.9437484741211
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2018,5,"2018-05-01",19.4375,31,7.44374990463257
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2018,5,"2018-05-01",13,24,26.6875
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2018,5,"2018-05-01",17,29,29.0249996185303
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2018,5,"2018-05-01",12.75,26.125,17.8875007629395
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2018,6,"2018-06-01",23,32.0625,98.28125
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2018,6,"2018-06-01",14,26,43.0875015258789
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2018,6,"2018-06-01",22,30,30.2733325958252
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2018,6,"2018-06-01",19.8125,33.5625,13.6062498092651
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2018,6,"2018-06-01",18,30,3.94999980926514
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2018,6,"2018-06-01",12.6875,22,27.84375
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2018,6,"2018-06-01",16.625,28.375,11.21875
